id,hop,num_steps,AD_QHD,AD_QSA,QSA_slope,AD_CRD,CRD_cov_first,CRD_cov_last
4hop1__74795_84660_56765_148411,4,4,0.0,0.048587012290954565,-0.048587012290954565,0.23076923076923078,0.3076923076923077,0.07692307692307693
4hop1__32903_103178_799_26537,4,4,0.0,0.0,0.01332037746906283,0.14285714285714285,0.2857142857142857,0.14285714285714285
4hop3__616279_608613_21563_4107,4,4,0.0,0.0,0.1140121340751648,0.0,0.07692307692307693,0.38461538461538464
4hop1__136687_74386_444296_179769,4,4,0.5265465773731526,0.053895038366317684,-0.053895038366317684,0.23076923076923078,0.23076923076923078,0.0
4hop1__709382_146811_31223_82082,4,4,0.0,0.0,0.11543412506580356,0.0,0.23076923076923078,0.3076923076923077
4hop1__32903_103178_50615_789589,4,4,0.0,0.04070448875427242,-0.04070448875427242,0.08333333333333333,0.16666666666666666,0.08333333333333333
4hop3__22527_146265_11988_24628,4,4,0.0,0.023652550578117274,-0.023652550578117274,0.0,0.23529411764705882,0.29411764705882354
4hop1__104732_10079_503957_720028,4,4,0.27432397121123897,0.1360338270664214,-0.1360338270664214,0.25,0.3333333333333333,0.08333333333333333
4hop1__632232_164954_6975_7008,4,4,0.12101516006571206,0.032407274842262176,-0.032407274842262176,0.0,0.3,0.5
4hop3__38130_8966_31688_31714,4,4,0.0,0.0,0.024852436780929642,0.0,0.1111111111111111,0.4444444444444444
4hop1__783955_415728_50519_64447,4,4,0.10460670980594847,0.08378666862845413,-0.08378666862845413,0.1111111111111111,0.3333333333333333,0.2222222222222222
4hop3__243398_46089_61674_1952,4,4,0.0,0.0,0.024760371446609565,0.0,0.15789473684210525,0.15789473684210525
4hop1__366739_106790_158589_157932,4,4,0.0,0.0,0.04695903062820442,0.0,0.125,0.1875
4hop1__783955_415728_50519_65104,4,4,0.042436927132622315,0.0,0.030690181255340628,0.0,0.3,0.3
4hop1__632232_164954_6975_6879,4,4,0.20647346766945723,0.0,0.0868939340114594,0.0,0.25,0.4166666666666667
4hop1__35504_77886_77268_37154,4,4,0.24064258253982335,0.2064665801823139,-0.2064665801823139,0.21428571428571427,0.21428571428571427,0.0
4hop1__709382_146811_31223_45305,4,4,0.0,0.0,0.07113435864448549,0.09090909090909088,0.2727272727272727,0.18181818181818182
4hop1__698_669_158722_72885,4,4,0.23356970911106506,0.04582228064537047,-0.04582228064537047,0.08333333333333334,0.25,0.16666666666666666
4hop1__89730_10079_503957_720028,4,4,0.26471869372973317,0.07964525818824764,-0.07964525818824764,0.25,0.3125,0.0625
4hop1__319163_106790_466282_70752,4,4,0.0,0.0,0.0392166137695313,0.0,0.25,0.25
4hop3__188052_32223_21987_831253,4,4,0.026274226343149923,0.1109833545982837,-0.1109833545982837,0.1875,0.25,0.0625
4hop3__489170_858588_68869_274317,4,4,0.18133994755603106,0.03005173802375789,-0.03005173802375789,0.0,0.05,0.25
4hop1__131641_74386_444296_179769,4,4,0.5104225829117228,0.15352752655744534,-0.15352752655744534,0.2727272727272727,0.2727272727272727,0.0
4hop2__72459_31688_31714_68093,4,4,0.0,0.0,0.001379758119583162,0.0,0.17647058823529413,0.23529411764705882
4hop3__341301_75897_8509_19700,4,4,0.0,0.05921273529529561,-0.05921273529529561,0.06666666666666668,0.2,0.13333333333333333
4hop3__31642_754527_173395_20507,4,4,0.0,0.11901986673474295,-0.11901986673474295,0.5,0.5833333333333334,0.08333333333333333
4hop3__860948_46089_61674_1952,4,4,0.0,0.0,0.021365270018577662,0.0,0.15789473684210525,0.15789473684210525
4hop3__298115_387027_68869_716149,4,4,0.15211132016658518,0.031516653299331614,-0.031516653299331614,0.0,0.2,0.2
4hop3__31642_754527_547989_20507,4,4,0.0,0.1333249539136885,-0.1333249539136885,0.29411764705882354,0.35294117647058826,0.058823529411764705
4hop1__231402_783837_136629_126075,4,4,0.08523624819313375,0.14145565927028647,-0.14145565927028647,0.2857142857142857,0.42857142857142855,0.14285714285714285
4hop1__310233_534205_81195_67444,4,4,0.02822557231724901,0.01912010014057153,-0.01912010014057153,0.05555555555555558,0.2777777777777778,0.2222222222222222
4hop1__231402_783837_136629_35301,4,4,0.14529920257828088,0.0,0.006427651643753093,0.08333333333333334,0.25,0.16666666666666666
4hop1__166346_9522_375457_49140,4,4,0.0,0.09456002861261371,-0.09456002861261371,0.0625,0.1875,0.125
4hop1__700212_144587_42913_390802,4,4,0.09026543333268007,0.11099792011082164,-0.11099792011082164,0.1111111111111111,0.2222222222222222,0.1111111111111111
4hop1__75367_35341_71250_135051,4,4,0.052720494239303604,0.11103434711694708,-0.11103434711694708,0.08333333333333333,0.16666666666666666,0.08333333333333333
4hop3__493923_300471_374971_62462,4,4,0.0,0.0,0.11909219622612002,0.07692307692307693,0.3076923076923077,0.23076923076923078
4hop1__385156_9522_375457_49140,4,4,0.0,0.05271813124418259,-0.05271813124418259,0.0,0.13333333333333333,0.13333333333333333
4hop1__130510_85073_830682_68600,4,4,0.07555762758486204,0.02305795103311533,-0.02305795103311533,0.14285714285714285,0.2857142857142857,0.14285714285714285
4hop1__771620_317689_1286_19219,4,4,0.13393949932620078,0.0,0.025098244845867226,0.30000000000000004,0.4,0.1
4hop3__39178_419859_19526_86234,4,4,0.08371123587820442,0.15549578703939906,-0.15549578703939906,0.5333333333333333,0.6,0.06666666666666667
4hop3__39178_419859_14750_86234,4,4,0.07768544477024944,0.15427456349134439,-0.15427456349134439,0.21052631578947367,0.2631578947368421,0.05263157894736842
4hop3__649141_20196_9998_46960,4,4,0.0,0.0,0.0613760113716126,0.05000000000000002,0.2,0.15
4hop2__53235_18485_57802_311656,4,4,0.028438418819238254,0.06752359271049493,-0.06752359271049493,0.15384615384615385,0.15384615384615385,0.0
4hop3__778278_796114_30802_242202,4,4,0.0,0.0,0.08566691428422929,0.0,0.16666666666666666,0.25
4hop3__301748_620110_68869_261712,4,4,0.0,0.0,0.0604145914316178,0.0,0.07142857142857142,0.14285714285714285
4hop1__161512_10079_503957_720028,4,4,0.24013159772631604,0.08118374049663542,-0.08118374049663542,0.13333333333333336,0.2,0.06666666666666667
4hop1__632232_164954_6975_63427,4,4,0.24035435674638933,0.0,0.054193280637264286,0.0,0.15384615384615385,0.46153846153846156
4hop3__493923_300471_569352_62462,4,4,0.0,0.0,0.0792176470160485,0.08333333333333331,0.3333333333333333,0.25
4hop2__703690_61674_1952_78767,4,4,0.0,0.02045768499374385,-0.02045768499374385,0.0,0.13333333333333333,0.13333333333333333
4hop1__579907_415728_50519_81553,4,4,0.054513871124630575,0.0,0.02481195479631431,0.0,0.2222222222222222,0.3333333333333333
4hop2__72459_31688_31714_41245,4,4,0.0,0.0,0.0626386731863022,0.0,0.09523809523809523,0.14285714285714285
4hop1__322597_452185_53858_69706,4,4,0.18088603505041775,0.11411159932613368,-0.11411159932613368,0.0,0.2222222222222222,0.2222222222222222
4hop1__104663_221169_833580_61459,4,4,0.0,0.08121334910392757,-0.08121334910392757,0.13333333333333333,0.26666666666666666,0.13333333333333333
4hop3__207001_87245_37620_47790,4,4,0.0,0.0,0.05182599723339086,0.0,0.13636363636363635,0.18181818181818182
4hop3__850598_100414_18393_54090,4,4,0.0,0.048133602738380396,-0.048133602738380396,0.0,0.125,0.1875
4hop3__411315_75897_8509_19700,4,4,0.0,0.08312552720308297,-0.08312552720308297,0.06666666666666668,0.2,0.13333333333333333
4hop3__566317_578030_86203_41384,4,4,0.0,0.009478226304054189,-0.009478226304054189,0.0,0.13333333333333333,0.26666666666666666
4hop1__129389_31258_43153_32993,4,4,0.0,0.0,0.06741519570350657,0.0,0.3125,0.5
4hop1__14045_93667_695397_82365,4,4,0.13922277594350985,0.04752217233180998,-0.04752217233180998,0.07142857142857142,0.21428571428571427,0.14285714285714285
4hop1__159915_46321_1955_90328,4,4,0.0,0.0,0.0449967533349991,0.0,0.1875,0.25
4hop1__852921_534205_81195_67444,4,4,0.0,0.0,0.006197561696171783,0.0,0.26666666666666666,0.26666666666666666
4hop1__159612_22372_375457_49140,4,4,0.0,0.02011280469596382,-0.02011280469596382,0.07142857142857142,0.21428571428571427,0.14285714285714285
4hop1__297997_164954_6975_6838,4,4,0.16472822263021414,0.03168250620365138,-0.03168250620365138,0.14285714285714285,0.42857142857142855,0.2857142857142857
4hop3__298115_387027_61746_716149,4,4,0.10259118573594422,0.038617324829101456,-0.038617324829101456,0.0,0.14285714285714285,0.21428571428571427
4hop1__314513_106790_158589_16532,4,4,0.0,0.0,0.13698625266551973,0.0,0.09090909090909091,0.36363636363636365
4hop1__322597_452185_53858_33265,4,4,0.05458652769283607,0.0,0.0792468741536141,0.0,0.18181818181818182,0.45454545454545453
4hop3__31642_754527_265321_20507,4,4,0.0,0.10365103110671037,-0.10365103110671037,0.5,0.5833333333333334,0.08333333333333333
4hop1__322597_452185_53858_72241,4,4,0.18721259194708606,0.03325764462351792,-0.03325764462351792,0.0,0.2222222222222222,0.3333333333333333
4hop3__197577_608613_83398_4107,4,4,0.0,0.0,0.15567398220300674,0.0,0.13333333333333333,0.3333333333333333
4hop1__450185_102686_92027_671797,4,4,0.11551422453726254,0.06818803101778026,-0.06818803101778026,0.1,0.2,0.1
4hop2__724536_444580_75897_19700,4,4,0.0,0.06926050782203667,-0.06926050782203667,0.0,0.16666666666666666,0.25
4hop3__301748_620110_61746_261712,4,4,0.0,0.0,0.04123446345329291,0.0,0.14285714285714285,0.14285714285714285
4hop1__129928_31258_43153_32993,4,4,0.0,0.0,0.06314924955368043,0.0,0.26666666666666666,0.5333333333333333
4hop1__14698_284171_771594_758531,4,4,0.28625771117054977,0.008902952075004546,-0.008902952075004546,0.0,0.2727272727272727,0.2727272727272727
4hop3__65690_46089_61674_1952,4,4,0.0,0.0,0.035013699531555184,0.0,0.15,0.25
4hop2__57411_61674_1952_78767,4,4,0.0,0.009624886512756331,-0.009624886512756331,0.14285714285714285,0.14285714285714285,0.0
4hop3__785320_578030_11799_41384,4,4,0.0,0.0890249520540237,-0.0890249520540237,0.2666666666666667,0.4,0.13333333333333333
4hop1__524030_829000_51791_820357,4,4,0.0,0.137975987046957,-0.137975987046957,0.125,0.125,0.0
4hop3__358018_75897_8509_19700,4,4,0.0,0.03272769004106518,-0.03272769004106518,0.07142857142857142,0.21428571428571427,0.14285714285714285
4hop2__339729_22831_51791_77420,4,4,0.0,0.019004300236701938,-0.019004300236701938,0.0,0.2,0.2
4hop1__152871_84360_334118_85185,4,4,0.0,0.0979530200362205,-0.0979530200362205,0.0,0.11764705882352941,0.23529411764705882
4hop3__656765_419859_22784_86234,4,4,0.014227314203622582,0.08961162557825443,-0.08961162557825443,0.0,0.125,0.125
4hop1__155787_497059_158847_37147,4,4,0.0,0.0,0.03689588308334358,0.0,0.2,0.2
4hop3__132344_32223_59173_831253,4,4,0.0,0.0874970328062773,-0.0874970328062773,0.14285714285714285,0.21428571428571427,0.07142857142857142
4hop2__724536_810753_75897_631997,4,4,0.043845362160933266,0.026631611585616995,-0.026631611585616995,0.0,0.2,0.3
4hop1__524030_829000_51791_4659,4,4,0.0,0.05018303245306011,-0.05018303245306011,0.07692307692307693,0.15384615384615385,0.07692307692307693
4hop3__3157_3356_32417_24628,4,4,0.0,0.0,0.015468361973762532,0.0,0.16666666666666666,0.2222222222222222
4hop1__446791_100761_1955_73755,4,4,0.0,0.03932138085365286,-0.03932138085365286,0.07142857142857142,0.2857142857142857,0.21428571428571427
4hop1__771620_317689_1286_19198,4,4,0.05495747002342233,0.0,0.0009627297520637978,0.08333333333333331,0.3333333333333333,0.25
4hop1__50730_237961_439667_40232,4,4,0.16554199927707247,0.1509788416326045,-0.1509788416326045,0.33333333333333337,0.5,0.16666666666666666
4hop1__204168_9522_41885_126049,4,4,0.0,0.09236402362585061,-0.09236402362585061,0.08333333333333333,0.16666666666666666,0.08333333333333333
4hop3__101722_38788_25582_21116,4,4,0.0,0.09016796946525561,-0.09016796946525561,0.13333333333333333,0.26666666666666666,0.13333333333333333
4hop3__164419_608613_54405_4107,4,4,0.0,0.0,0.08954075872898104,0.0,0.13333333333333333,0.26666666666666666
4hop2__72459_31688_31714_52260,4,4,0.0,0.0,0.062314084172248846,0.0,0.09523809523809523,0.14285714285714285
4hop1__132435_84360_334118_21414,4,4,0.0,0.0999992176890372,-0.0999992176890372,0.0,0.14285714285714285,0.35714285714285715
4hop1__63605_58494_56750_44492,4,4,0.0,0.0,0.027342016994953165,0.1111111111111111,0.3333333333333333,0.2222222222222222
4hop3__778278_796114_130540_242202,4,4,0.0,0.0,0.060846677422523525,0.0,0.15384615384615385,0.23076923076923078
4hop1__45467_221169_833580_61459,4,4,0.0,0.09177638292312619,-0.09177638292312619,0.25,0.3125,0.0625
4hop1__122303_539917_832557_5583,4,4,0.0,0.0,0.01957739293575293,0.0,0.14285714285714285,0.21428571428571427
4hop3__153061_362455_28338_160498,4,4,0.0,0.0,0.11857629269361498,0.0,0.15384615384615385,0.38461538461538464
