id,hop,num_steps,AD_QHD,AD_QSA,QSA_slope,AD_CRD,CRD_cov_first,CRD_cov_last
3hop2__42187_9998_46960,3,3,0.0,0.0,0.10784777998924246,0.0,0.2857142857142857,0.2857142857142857
3hop1__225129_732754_13793,3,3,0.0,0.0,0.12882378697395322,0.0,0.23076923076923078,0.46153846153846156
3hop1__236166_166077_70752,3,3,0.0,0.05361071228981025,-0.05361071228981025,0.0,0.2222222222222222,0.3333333333333333
3hop1__766938_84467_78184,3,3,0.023747816444383715,0.11182558536529541,-0.11182558536529541,0.0,0.3333333333333333,0.5
3hop1__189405_715233_43805,3,3,0.04960644491218713,0.1055505424737931,-0.1055505424737931,0.0,0.2222222222222222,0.2222222222222222
3hop1__31942_66386_71087,3,3,0.0,0.2073987275362016,-0.2073987275362016,0.18181818181818182,0.45454545454545453,0.2727272727272727
3hop1__68160_83359_44615,3,3,0.0,0.0,0.06084595620632164,0.0,0.16666666666666666,0.3333333333333333
3hop1__332614_131794_35369,3,3,0.0,0.0069428980350495426,-0.0069428980350495426,0.0,0.2,0.4
3hop1__659740_652332_69397,3,3,0.0,0.0,0.049642086029052644,0.0,0.4,0.4
3hop2__22027_9877_63115,3,3,0.0,0.22398741543293005,-0.22398741543293005,0.0,0.16666666666666666,0.16666666666666666
3hop1__166958_691688_4653,3,3,0.0,0.2260820120573045,-0.2260820120573045,0.0,0.2857142857142857,0.2857142857142857
3hop1__450368_57351_36883,3,3,0.0,0.0,0.07585781812667837,0.0,0.14285714285714285,0.35714285714285715
3hop1__131633_66618_440465,3,3,0.0,0.25976902246475236,-0.25976902246475236,0.2727272727272727,0.45454545454545453,0.18181818181818182
3hop1__92903_53576_34644,3,3,0.0,0.0,0.014792680740356367,0.0,0.14285714285714285,0.21428571428571427
3hop1__821692_74047_456919,3,3,0.1287418292999688,0.0,0.09380911290645594,0.0,0.2857142857142857,0.2857142857142857
3hop1__190377_490280_41375,3,3,0.0008289665394955181,0.0,0.12085551023483274,0.0,0.3333333333333333,0.3333333333333333
3hop1__11697_35341_84668,3,3,0.0,0.20130610466003426,-0.20130610466003426,0.0,0.18181818181818182,0.18181818181818182
3hop1__479877_65665_490716,3,3,0.0,0.14468240737915042,-0.14468240737915042,0.125,0.375,0.25
3hop1__299467_395094_125168,3,3,0.17732989610725525,0.0312823355197907,-0.0312823355197907,0.0,0.25,0.375
3hop1__262651_365698_819160,3,3,0.18054099200429014,0.1887076571583749,-0.1887076571583749,0.0,0.2222222222222222,0.2222222222222222
3hop1__262773_671680_35371,3,3,0.0,0.0,0.20796343684196464,0.0,0.25,0.5833333333333334
3hop1__542182_670836_161879,3,3,0.0,0.12265938520431527,-0.12265938520431527,0.2,0.4,0.2
3hop1__136715_65293_48285,3,3,0.0,0.0,0.007272541522979605,0.0,0.1111111111111111,0.3333333333333333
3hop1__821692_74047_211641,3,3,0.0,0.0453636050224305,-0.0453636050224305,0.0,0.2222222222222222,0.2222222222222222
3hop1__125874_618888_221665,3,3,0.0,0.18088969588279744,-0.18088969588279744,0.1111111111111111,0.2222222222222222,0.1111111111111111
3hop1__250067_144910_3684,3,3,0.0,0.0,0.14126193523406977,0.0,0.36363636363636365,0.45454545454545453
3hop1__33286_22372_27337,3,3,0.244563204260606,0.20259577780962007,-0.20259577780962007,0.5,0.5,0.0
3hop1__747740_295863_534758,3,3,0.24056061695441658,0.28082254528999356,-0.28082254528999356,0.2857142857142857,0.42857142857142855,0.14285714285714285
3hop1__257949_375983_820357,3,3,0.40626576881646603,0.43495895341038715,-0.43495895341038715,0.4545454545454545,0.5454545454545454,0.09090909090909091
3hop1__336100_771265_1940,3,3,0.0,0.0,0.04482853412628162,0.0,0.2727272727272727,0.5454545454545454
3hop1__135437_804098_24203,3,3,0.0,0.0,0.12913939356803883,0.0,0.09090909090909091,0.6363636363636364
3hop1__61450_69948_617898,3,3,0.0,0.2041206955909731,-0.2041206955909731,0.4166666666666667,0.5,0.08333333333333333
3hop1__67990_273273_474886,3,3,0.11808894767979083,0.20593663305044185,-0.20593663305044185,0.25,0.5,0.25
3hop1__862690_164954_75527,3,3,0.00227183464457667,0.06425139307975779,-0.06425139307975779,0.0,0.18181818181818182,0.18181818181818182
3hop2__849084_306302_65370,3,3,0.0,0.0,0.03641167283058159,0.0,0.18181818181818182,0.18181818181818182
3hop2__100046_37225_63115,3,3,0.0510603273709309,0.2634388655424119,-0.2634388655424119,0.1818181818181818,0.2727272727272727,0.09090909090909091
3hop1__66475_69948_617898,3,3,0.0,0.23541884869337093,-0.23541884869337093,0.30000000000000004,0.4,0.1
3hop1__107006_41885_856982,3,3,0.0,0.13143810629844668,-0.13143810629844668,0.125,0.25,0.125
3hop1__157791_1887_50817,3,3,0.0,0.0,0.08641327917575826,0.0,0.07142857142857142,0.2857142857142857
3hop1__312602_629330_49503,3,3,0.0,0.0768734216690065,-0.0768734216690065,0.0,0.3333333333333333,0.4444444444444444
3hop1__350221_369053_59330,3,3,0.0,0.005782514810562229,-0.005782514810562229,0.0,0.2222222222222222,0.4444444444444444
3hop1__103853_833580_61459,3,3,0.0,0.04951290786266341,-0.04951290786266341,0.1,0.2,0.1
3hop1__659125_39490_84845,3,3,0.045785851318741376,0.041283935308456546,-0.041283935308456546,0.0,0.2857142857142857,0.42857142857142855
3hop1__107866_146715_77801,3,3,0.0,0.10526041686534894,-0.10526041686534894,0.0,0.2222222222222222,0.3333333333333333
3hop1__159989_50615_480870,3,3,0.0,0.11566024273633967,-0.11566024273633967,0.25,0.3333333333333333,0.08333333333333333
3hop1__8962_52584_61968,3,3,0.09259342900197556,0.2974620684981347,-0.2974620684981347,0.08333333333333334,0.25,0.16666666666666666
3hop1__14045_93667_80004,3,3,0.0,0.025265261530876205,-0.025265261530876205,0.0,0.2,0.2
3hop2__100773_70123_63115,3,3,0.0,0.1604680866003038,-0.1604680866003038,0.0,0.2222222222222222,0.2222222222222222
3hop1__108030_104782_14771,3,3,0.0,0.05050516128540048,-0.05050516128540048,0.0,0.18181818181818182,0.45454545454545453
3hop1__32683_787757_69397,3,3,0.0,0.0,0.04316395521163937,0.0,0.3076923076923077,0.3076923076923077
3hop1__136299_84467_89676,3,3,0.14601347117903257,0.0,0.02716016769409172,0.0,0.375,0.5
3hop1__594018_284171_771594,3,3,0.1561566873670373,0.17476594448089613,-0.17476594448089613,0.375,0.375,0.0
3hop1__725000_65665_490716,3,3,0.0,0.07456986606121074,-0.07456986606121074,0.0,0.25,0.25
3hop1__123121_164954_75527,3,3,0.0,0.11337165534496321,-0.11337165534496321,0.09999999999999998,0.3,0.2
3hop1__684351_10446_50948,3,3,0.0,0.02318894863128674,-0.02318894863128674,0.0,0.18181818181818182,0.2727272727272727
3hop1__842483_508834_145463,3,3,0.0,0.22897811233997362,-0.22897811233997362,0.39999999999999997,0.6,0.2
3hop1__144140_35178_826724,3,3,0.0,0.03748366236686727,-0.03748366236686727,0.125,0.25,0.125
3hop1__11874_96305_25007,3,3,0.0,0.2086498737335207,-0.2086498737335207,0.0,0.2727272727272727,0.36363636363636365
3hop1__75023_58494_90774,3,3,0.0,0.10044421255588547,-0.10044421255588547,0.2,0.5,0.3
3hop2__77886_68740_69951,3,3,0.0,0.07200565934181215,-0.07200565934181215,0.0,0.11764705882352941,0.23529411764705882
3hop1__766938_84467_65406,3,3,0.0,0.053043931722641116,-0.053043931722641116,0.0,0.2857142857142857,0.42857142857142855
3hop1__159993_74189_12463,3,3,0.0,0.09324151277542124,-0.09324151277542124,0.3,0.5,0.2
3hop1__107006_41885_92594,3,3,0.0,0.0,0.21494969725608828,0.0,0.13333333333333333,0.4666666666666667
3hop2__29467_132098_73594,3,3,0.0,0.2079794704914095,-0.2079794704914095,0.1111111111111111,0.1111111111111111,0.0
3hop1__85045_96305_25007,3,3,0.0,0.1064132750034333,-0.1064132750034333,0.0,0.4,0.4
3hop1__686928_340288_158229,3,3,0.2095800393723431,0.0,0.16112416982650754,0.0,0.2727272727272727,0.2727272727272727
3hop1__312602_629330_22725,3,3,0.0,0.0,0.1521083712577819,0.0,0.2,0.5333333333333333
3hop1__312602_629330_76998,3,3,0.0,0.0238271355628969,-0.0238271355628969,0.125,0.375,0.25
3hop1__107866_146715_29562,3,3,0.0,0.0,0.06414484977722158,0.0,0.2,0.5
3hop1__368999_4658_85837,3,3,0.0,0.0,0.02410557866096488,0.0,0.14285714285714285,0.2857142857142857
3hop2__10879_419063_161133,3,3,0.0,0.0,0.1456006467342377,0.0,0.125,0.375
3hop1__734279_591888_633817,3,3,0.0,0.16007852554321297,-0.16007852554321297,0.0,0.3333333333333333,0.3333333333333333
3hop2__765437_51280_242202,3,3,0.0,0.0,0.05178371071815484,0.0,0.14285714285714285,0.21428571428571427
3hop1__783119_687783_377423,3,3,0.27898171437837777,0.18039530515670796,-0.18039530515670796,0.33333333333333337,0.5,0.16666666666666666
3hop1__279838_23998_21435,3,3,0.0,0.0,0.12616716325283048,0.0,0.2222222222222222,0.3333333333333333
3hop1__159224_80462_635085,3,3,0.0,0.013367027044296438,-0.013367027044296438,0.0,0.14285714285714285,0.42857142857142855
3hop1__566317_578030_41391,3,3,0.0,0.0,0.09929184615612022,0.0,0.3333333333333333,0.3333333333333333
3hop2__30796_773286_24137,3,3,0.0,0.11125886440277112,-0.11125886440277112,0.0,0.1,0.3
3hop1__68764_69948_617898,3,3,0.0,0.17254496365785615,-0.17254496365785615,0.38461538461538464,0.38461538461538464,0.0
3hop1__387338_610398_130836,3,3,0.07496824785604568,0.027755767107010037,-0.027755767107010037,0.2,0.4,0.2
3hop1__316573_848839_275064,3,3,0.03985098682763827,0.1073886305093766,-0.1073886305093766,0.14285714285714285,0.42857142857142855,0.2857142857142857
3hop1__272683_832324_795274,3,3,0.19028693992347412,0.31017828360199945,-0.31017828360199945,0.375,0.375,0.0
3hop1__132344_32223_82123,3,3,0.0,0.0,0.10635232925415036,0.0,0.2727272727272727,0.2727272727272727
3hop2__93477_11050_575886,3,3,0.0,0.2282476276159287,-0.2282476276159287,0.0,0.125,0.125
3hop2__144657_39958_41384,3,3,0.0,0.1774055361747742,-0.1774055361747742,0.0,0.25,0.3333333333333333
3hop1__192183_500985_63942,3,3,0.0,0.016108989715576217,-0.016108989715576217,0.0,0.375,0.375
3hop1__821692_74047_318744,3,3,0.13055077064616774,0.03698018193244939,-0.03698018193244939,0.0,0.25,0.375
3hop2__85706_11050_575886,3,3,0.0,0.23090729117393502,-0.23090729117393502,0.0,0.2,0.2
3hop1__443297_755188_480696,3,3,0.0,0.0,0.04578605294227601,0.0,0.2727272727272727,0.36363636363636365
3hop1__9998_93626_16315,3,3,0.0,0.0,0.047801315784454276,0.0,0.17647058823529413,0.17647058823529413
3hop1__536767_777020_31262,3,3,0.0,0.0,0.12057065963745113,0.0,0.16666666666666666,0.5833333333333334
3hop1__120687_7019_89058,3,3,0.0,0.0,0.08638375997543324,0.0,0.2222222222222222,0.3333333333333333
3hop1__157534_275705_11672,3,3,0.0,0.0,0.0804212242364883,0.0,0.2727272727272727,0.36363636363636365
3hop1__257966_20196_29116,3,3,0.0,0.0,0.10869908332824708,0.0,0.1875,0.25
3hop1__314513_106790_159613,3,3,0.0,0.0,0.07642677426338193,0.0,0.2,0.4
3hop1__45467_158589_10530,3,3,0.0,0.0,0.05293577909469585,0.11764705882352944,0.35294117647058826,0.23529411764705882
3hop1__388929_145054_72045,3,3,0.0,0.0,0.061343252658843946,0.2,0.5,0.3
3hop1__400179_266275_159492,3,3,0.058241973591821566,0.1034872680902482,-0.1034872680902482,0.18181818181818182,0.45454545454545453,0.2727272727272727
3hop1__818373_809999_533791,3,3,0.0,0.0,0.020038723945617534,0.0,0.23076923076923078,0.23076923076923078
3hop1__380919_819131_74802,3,3,0.0,0.0,0.05027498304843891,0.1111111111111111,0.4444444444444444,0.3333333333333333
