id,hop,num_steps,AD_QHD,AD_QSA,QSA_slope,AD_CRD,CRD_cov_first,CRD_cov_last
4hop1__74795_84660_56765_148411,4,2,0.0,0.0,0.1706933975219727,0.07692307692307693,0.38461538461538464,0.3076923076923077
4hop1__32903_103178_799_26537,4,4,0.12376329713170892,0.043035876750945966,-0.043035876750945966,0.21428571428571427,0.42857142857142855,0.21428571428571427
4hop3__616279_608613_21563_4107,4,3,0.0,0.0,0.11103925108909592,0.0,0.15384615384615385,0.23076923076923078
4hop1__136687_74386_444296_179769,4,2,0.020902038657382604,0.3016923367977139,-0.3016923367977139,0.15384615384615385,0.46153846153846156,0.3076923076923077
4hop1__709382_146811_31223_82082,4,3,0.0,0.0,0.07541576027870157,0.07692307692307693,0.3076923076923077,0.23076923076923078
4hop1__32903_103178_50615_789589,4,4,0.06342947419633277,0.0,0.0976383566856385,0.0,0.25,0.5
4hop3__22527_146265_11988_24628,4,3,0.12904476990401037,0.0,0.05409285426139828,0.0,0.29411764705882354,0.47058823529411764
4hop1__104732_10079_503957_720028,4,4,0.09390313584748189,0.0,0.08233997821807866,0.0,0.16666666666666666,0.8333333333333334
4hop1__632232_164954_6975_7008,4,3,0.0,0.11031997203826922,-0.11031997203826922,0.0,0.4,0.4
4hop3__38130_8966_31688_31714,4,3,0.0,0.0,0.04394170641899098,0.0,0.16666666666666666,0.2777777777777778
4hop1__783955_415728_50519_64447,4,2,0.0,0.3107789754867549,-0.3107789754867549,0.3333333333333333,0.3333333333333333,0.0
4hop3__243398_46089_61674_1952,4,3,0.0,0.0,0.08095590770244594,0.0,0.15789473684210525,0.3157894736842105
4hop1__366739_106790_158589_157932,4,2,0.0,0.18340867757797216,-0.18340867757797216,0.4375,0.5625,0.125
4hop1__783955_415728_50519_65104,4,3,0.0,0.0,0.14204369485378254,0.0,0.3,0.3
4hop1__632232_164954_6975_6879,4,2,0.0,0.12232047319412197,-0.12232047319412197,0.16666666666666666,0.3333333333333333,0.16666666666666666
4hop1__35504_77886_77268_37154,4,2,0.0,0.16744160652160608,-0.16744160652160608,0.0,0.21428571428571427,0.21428571428571427
4hop1__709382_146811_31223_45305,4,3,0.1639396504487417,0.0,0.09586980938911428,0.0,0.45454545454545453,0.45454545454545453
4hop1__698_669_158722_72885,4,4,0.07816367592698106,0.06635016500949854,-0.06635016500949854,0.33333333333333337,0.5,0.16666666666666666
4hop1__89730_10079_503957_720028,4,3,0.10290807895887422,0.28070545196533214,-0.28070545196533214,0.6875,0.8125,0.125
